Country Name,Country Code,Indicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Ukraine,UKR,Real interest rate (%),FR.INR.RINR,-66.74928866,-56.82517671,8.268449582,26.29107539,37.928651,21.62683798,14.95540054,20.31046873,19.2420681,8.939415009,1.950031384,-6.726593187,0.253237752,-7.212425995,-8.625505026,6.889069848,1.861945505,1.576054562,9.788593445,13.04873522,1.715313239,-13.12370949,
Upper middle income,UMC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Real interest rate (%),FR.INR.RINR,36.21661468,36.87110203,47.06251052,31.14081718,37.37846327,43.80581263,41.06516642,41.71555541,93.91507814,36.38129895,12.32827871,12.84458555,2.550076113,-0.436648323,4.095474221,6.995333873,5.165714017,0.70832722,2.433400933,3.957639863,5.633873421,6.571673119,
United States,USA,Real interest rate (%),FR.INR.RINR,4.905798548,6.605716143,6.329727347,6.616914292,7.190871093,6.366418092,6.803009695,4.539319194,3.092403166,2.08683115,1.547720834,2.878895959,4.739619623,5.248970835,3.065749495,2.471793576,2.004172652,1.161394072,1.382482478,1.593923538,1.581365768,2.235481298,
Uzbekistan,UZB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Real interest rate (%),FR.INR.RINR,9.145586535,9.628858083,7.395429201,9.799685552,7.842981951,9.556297599,11.70271288,4.61863709,10.43941525,15.45215532,5.459470005,6.446845715,6.523877206,1.109540129,9.502633839,10.14248043,4.521889117,9.493195727,8.234830002,6.990131101,8.492306695,7.698537154,
"Venezuela, RB",VEN,Real interest rate (%),FR.INR.RINR,-5.055957949,-7.917595471,-35.31445743,-10.64519029,23.09878633,4.701637098,-3.28587533,13.38442313,2.672189947,-7.218669896,-11.53910259,-9.872293159,-2.058999173,1.434763087,-5.964311208,11.18564461,-18.90855875,-8.583113847,2.034527031,-14.47032296,,,
British Virgin Islands,VGB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Real interest rate (%),FR.INR.RINR,,,10.49086478,7.335317272,5.110481687,6.587525884,-0.935987892,6.567109833,3.925469924,2.424537286,0.448570687,1.667582352,2.401517261,1.413637869,-5.616335289,3.627938694,0.946596857,-3.551743869,2.294928962,5.35841613,4.825874155,7.322258132,
Vanuatu,VUT,Real interest rate (%),FR.INR.RINR,13.34087654,8.638450563,8.251315518,7.09662058,2.589964759,7.001217719,7.50560848,4.907291985,4.500296285,5.07157678,5.372201934,7.015168256,4.211939564,2.550918769,-1.89259698,3.116697714,2.809124949,2.328907139,5.613064796,2.282238158,2.628197389,,
West Bank and Gaza,PSE,Real interest rate (%),FR.INR.RINR,,,,,,,,5.877500534,6.38710684,9.89596573,8.130376714,6.555278468,1.874590833,2.64127881,-6.191643688,5.947386929,-6.354320316,2.237148916,5.484958498,-0.641593925,4.215013509,10.82918083,
World,WLD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Real interest rate (%),FR.INR.RINR,,,,,,,,,8.797752959,8.443025598,3.939320705,10.48168692,2.249960087,12.80613949,3.73733914,9.144983997,9.119711897,7.475961268,5.675092998,8.338981884,9.655916536,6.469794298,
"Yemen, Rep.",YEM,Real interest rate (%),FR.INR.RINR,,,-3.889803639,8.143820142,28.8771592,-7.026456185,-3.084318613,14.35723398,8.275501072,6.40951124,3.844143698,-0.449960747,3.88362116,-10.09703151,3.08282175,29.25105803,8.827968428,8.410227635,23.29618869,13.15106361,,,
South Africa,ZAF,Real interest rate (%),FR.INR.RINR,5.49683051,6.970414424,10.76408751,11.12432938,12.99255332,10.2517035,5.242528076,5.693978316,3.159022767,8.662840201,4.472619704,4.908467702,4.603671469,3.966380361,5.78272573,3.910367979,3.274351596,2.201760863,3.068624022,2.372363812,3.147081205,5.436978496,
"Congo, Dem. Rep.",COD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,30.62185755,23.66644107,19.70924648,23.57980362,33.31296964,30.24699506,19.49260686,18.50115805,17.7526768,18.60764647,
Zambia,ZMB,Real interest rate (%),FR.INR.RINR,-5.634470074,11.42491372,23.67048579,16.97663006,12.73930841,19.15879548,4.664767996,16.67746354,21.61562443,19.52534135,9.196933663,9.909363778,7.517674803,5.239336287,7.612910072,15.63422281,6.112656966,7.00360246,4.796303848,-0.120734017,6.213947858,6.190006124,
Zimbabwe,ZWE,Real interest rate (%),FR.INR.RINR,40.32753449,30.75851913,23.16825818,36.47587273,94.72680366,43.86669581,67.15874376,38.20172543,32.87435187,81.33212689,252.1153222,219.2751107,,,,,,,,,,,
